,code
665,HER_10778.t1:Sp-NicalinL
666,HER_10779.t1_HER_10780.t1.1.5f2d75d3:Sp-Hypp_2134
667,HER_10779.t1_HER_10780.t1.2.5f2d75d3:Sp-Hypp_2134
668,HER_10779.t1_HER_10780.t1.3.5f2d75d3:Sp-Hypp_2134
669,HER_10779.t1_HER_10780.t1:Sp-Hypp_2134
670,HER_1078.t1:Sp-Med31
671,HER_10781.t1:Sp-Drd2L_12
672,HER_10782.t1:Sp-Hypp_512
673,HER_10783.t1_HER_10784.t1:Sp-Hypp_986
674,HER_10785.t1:Sp-Ppib
675,HER_10786.t1:Sp-Ppib
676,HER_10787.t1:Sp-Nol6
677,HER_10788.t1:Sp-Kirrel2L_4
678,HER_10789.t1:none
679,HER_1079.t1:Sp-Hirha
680,HER_10791.t1:none
681,HER_10792.t1:Sp-PrccL
682,HER_10793.t1:Sp-Ints3
683,HER_10794.t1:Sp-Mrps16l
684,HER_10795.t1.1.5f2c6ccf:Sp-Nudt15
685,HER_10795.t1:Sp-Nudt15
686,HER_10796.t1:Sp-Znf474
687,HER_10797.t1:Sp-Ythdc2
688,HER_10797.t2:Sp-Ythdc2
689,HER_10798.t1:Sp-Cep120-2
690,HER_10799.t1:Sp-Ck1g
691,HER_1080.t1:Sp-Hypp_359
692,HER_10800.t1:Sp-Aggf1
693,HER_10800.t2:Sp-Aggf1
694,HER_10801.t1:Sp-Pias1
695,HER_10802.t1:Sp-KatnaL2
696,HER_10803.t1:Sp-Catsper2
697,HER_10804.t1:Sp-Kiaa0892
698,HER_10805.t1:Sp-Gata2a
699,HER_10806.t1:Sp-Gata2a
700,HER_10807.t1:Sp-Nedd4_1
701,HER_10808.t1:none
702,HER_10809.t1.1.5f2c6cd0:none
703,HER_10809.t1.2.5f2c6cd0.1.5f2d75c7:none
704,HER_10809.t1.2.5f2c6cd0:none
705,HER_10809.t1:none
706,HER_1081.t1:Sp-Hypp_2048
707,HER_10810.t1:Sp-Lsm16
708,HER_10811.t1:Sp-Nacha7
709,HER_10811.t2:Sp-Nacha7
710,HER_10812.t1:Sp-LhH1b
711,HER_10814.t1.1.5f2c6cd0:Sp-Nacha2_1
712,HER_10814.t1:Sp-Nacha2_1
713,HER_10817.t1:Sp-Rpl24al
714,HER_10819.t1:Sp-Ccdc124
715,HER_1082.t1:Sp-Znrf3
716,HER_10820.t1:Sp-Sirt6_1
717,HER_10821.t1:Sp-Ttrspn_2
718,HER_10824.t1:Sp-PolppL_39
719,HER_10825.t1:Sp-PolppL_39
720,HER_10827.t1:Sp-Rfc4
721,HER_10828.t1:Sp-Hypp_2656
722,HER_1083.t1:Sp-Rpa1
723,HER_10830.t1:Sp-Zbed1_5
724,HER_10831.t1:Sp-Hypp_2317
725,HER_10832.t1:Sp-PppL_166
726,HER_10834.t1:Sp-Xpac
727,HER_10837.t1:Sp-Znf608L
728,HER_1084.t1:Sp-Nf2
729,HER_10842.t1.1.5f2c6cd0:Sp-Pts
730,HER_10842.t1:Sp-Pts
731,HER_10845.t1:Sp-PppL_269
732,HER_10847.t1_HER_10843.t1.1.5f2d75d4:Sp-Herc2L
733,HER_10847.t1_HER_10843.t1:Sp-Herc2L
734,HER_1085.t1:Sp-Hypp_928
735,HER_1085.t2:Sp-Hypp_928
736,HER_10850.t1.1.5f2c6ced:Sp-Couptf
737,HER_10850.t1.2.5f2c6ced:Sp-Couptf
738,HER_10850.t1.3.5f2c6ced:Sp-Couptf
739,HER_10850.t1.4.5f2c6cee:Sp-Couptf
740,HER_10850.t1.5.5f2c6cee:Sp-Couptf
741,HER_10850.t1.6.5f2c6cee:Sp-Couptf
742,HER_10850.t1.7.5f2c6cf7:Sp-Couptf
743,HER_10850.t1:Sp-Couptf
744,HER_10851.t1:Sp-Ttc37
745,HER_10852.t1:Sp-Mphosph10l
746,HER_10853.t1:none
747,HER_10858.t1:Sp-Rt5
748,HER_10863.t1:Sp-Polyp
749,HER_10869.t1:none
750,HER_10870.t1:none
751,HER_10871.t1:Sp-Sema
752,HER_10872.t1:Sp-TipinL
753,HER_10873.t1:none
754,HER_10874.t1:Sp-Pth2
755,HER_10876.t1:Sp-Hypp_684
756,HER_10877.t1:none
757,HER_10879.t1:Sp-NaC
758,HER_10880.t1:Sp-Scn5a
759,HER_10881.t1:Sp-Scnn1a
760,HER_10882.t1:Sp-Ache-11
761,HER_10883.t1:Sp-Cd59/Sca2L1
762,HER_10884.t1:Sp-Hypp_2130
763,HER_10886.t1:none
764,HER_10887.t1:Sp-FoxABL
765,HER_10888.t1:Sp-Ars_2
766,HER_10889.t1:Sp-Trip4
767,HER_10890.t1:Sp-PolppL_83
768,HER_10891.t1:Sp-NeurmdnBr_2
769,HER_10892.t1:none
770,HER_10893.t1:Sp-Hypp_2384
771,HER_10894.t1:none
772,HER_10899.t1:Sp-Axndhc8h
773,HER_109.t1:Sp-Mt5/6L1
774,HER_10900.t1:Sp-Hypp_103
775,HER_10901.t1:Sp-Dnah5
776,HER_10903.t1:none
777,HER_10904.t1:Sp-Dnah5
778,HER_10905.t1:Sp-Hypp_2636
779,HER_10906.t1:Sp-Axndhc8h
780,HER_10907.t1:Sp-Hypp_26
781,HER_10908.t1:Sp-Dnah8_2
782,HER_10909.t1.1.5f2d75c7:Sp-Z220
783,HER_10909.t1:Sp-Z220
784,HER_1091.t1:Sp-Hdpx2
785,HER_10911.t1:none
786,HER_10912.t1:Sp-Pde8A
787,HER_10913.t1.1.5f2c6cd1:Sp-Wdr41
788,HER_10913.t1:Sp-Wdr41
789,HER_10914.t1:Sp-Slc10a2_2
790,HER_10915.t1:Sp-PonL1
791,HER_10916.t1:Sp-PonL1
792,HER_10917.t1:Sp-Tud
793,HER_10918.t1_HER_10920.t1:Sp-Msto1
794,HER_10919.t1:Sp-Nlr163
795,HER_1092.t1:Sp-Rvt/Exn/End/Pplp
796,HER_10921.t1:Sp-Syt7L
797,HER_10921.t2:Sp-Syt7L
798,HER_10922.t1.1.5f2c6cee:Sp-Galnac4s-6stL_3
799,HER_10922.t1:Sp-Galnac4s-6stL_3
800,HER_10923.t1:Sp-Idh3a
801,HER_10924.t1:Sp-Pcsk5
802,HER_10925.t1:Sp-FurinL2
803,HER_10926.t1:Sp-Erk3/4
804,HER_10927.t1:Sp-Adpgk_1
805,HER_10928.t1:Sp-Rdh8
806,HER_10929.t1:Sp-Rdh8
807,HER_1093.t1:Sp-Kiaa0664L
808,HER_10930.t1:Sp-Rdh8
809,HER_10931.t1:Sp-Rdh8
810,HER_10933.t1:Sp-Rdh8
811,HER_10936.t1:Sp-RtL_14
812,HER_10937.t1:Sp-Rdh8
813,HER_10938.t1:Sp-Vps45A
814,HER_10939.t1:Sp-Glrx
815,HER_1094.t1:Sp-Mett10d
816,HER_10940.t1.1.5f2c6cef:Sp-Mef2bnbL
817,HER_10940.t1:Sp-Mef2bnbL
818,HER_10941.t1:Sp-Hypp_2946
819,HER_10942.t1:Sp-Slc10a2_3
820,HER_10943.t1:Sp-Hypp_1871
821,HER_10944.t1:Sp-Thsd4_1
822,HER_10947.t1:Sp-Thsd4
823,HER_10948.t1:Sp-Lama5L
824,HER_10949.t1:none
825,HER_1095.t1.1.5f2c6d1f:Sp-Lis1
826,HER_1095.t1:Sp-Lis1
827,HER_10950.t1.1.5f2c6cef:Sp-Hmgcr_1
828,HER_10950.t1:Sp-Hmgcr_1
829,HER_10951.t1:none
830,HER_10952.t1:none
831,HER_10953.t1:Sp-PppL_146
832,HER_10957.t1:Sp-Adfp
833,HER_10958.t1:none
834,HER_1096.t1:Sp-Eif3c
835,HER_10960.t1:Sp-Ier3ip1
836,HER_10962.t1:Sp-Fkbp39L
837,HER_10963.t1:Sp-St6
838,HER_10964.t1:none
839,HER_10965.t1:none
840,HER_10966.t1:Sp-Larp6
841,HER_10970.t1:Sp-Alox12b
842,HER_10971.t1:Sp-Naalad2L_14
843,HER_10972.t1:Sp-Rax
844,HER_10973.t1:none
845,HER_10974.t1:Sp-Hbn
846,HER_10975.t1:Sp-Kiaa0907L_1
847,HER_10975.t2:Sp-Kiaa0907L_1
848,HER_10976.t1:Sp-Z45
849,HER_10978.t1:none
850,HER_10979.t1:Sp-Fam81a
851,HER_1098.t1:Sp-PolppL_105
852,HER_10980.t1:none
853,HER_10981.t1:none
854,HER_10983.t1:Sp-Unc13aL
855,HER_10985.t1:Sp-Unc13
856,HER_10985.t2:Sp-Unc13
857,HER_10986.t1:Sp-C6orf57L
858,HER_10987.t1:Sp-Kiaa0907L_1
859,HER_10988.t1:Sp-Z45
860,HER_10989.t1:Sp-Fam81a
861,HER_1099.t1:Sp-Eif3c
862,HER_10990.t1:none
863,HER_10992.t1:Sp-Hypp_1699
864,HER_10993.t1:Sp-Unc13
865,HER_10994.t1:Sp-C6orf57L
866,HER_10998.t1:none
867,HER_10999.t1:Sp-Hypp_24
868,HER_11.t1:Sp-Hypp_808
869,HER_110.t1:Sp-Mmp18/19L7
870,HER_1100.t1:Sp-Ftsj3
871,HER_11000.t1:none
872,HER_11002.t1:none
873,HER_11003.t1:none
874,HER_11004.t1:Sp-TpaseL_18
875,HER_11005.t1:none
876,HER_11006.t1:none
877,HER_11007.t1:Sp-Tlr032
878,HER_11008.t1:Sp-Tlr032
879,HER_1101.t1_HER_1102.t1.1.5f2d75ed:Sp-Hvcn1
880,HER_1101.t1_HER_1102.t1.2.5f2d75ed:Sp-Hvcn1
881,HER_1101.t1_HER_1102.t1:Sp-Hvcn1
882,HER_11010.t1:Sp-Tlr032
883,HER_11011.t1:Sp-Tlr025
884,HER_11012.t1:Sp-Tlr032
885,HER_11013.t1:Sp-AsicL5
886,HER_11014.t1:Sp-Scnng
887,HER_11015.t1:none
888,HER_11016.t1:none
889,HER_11017.t1:Sp-Slc27a2-5
890,HER_11018.t1:Sp-Blm
891,HER_11019.t1:Sp-Asns_4
892,HER_11020.t1:Sp-Sarox
893,HER_11021.t1:Sp-SaroxL
894,HER_11022.t1:Sp-Ncbp1
895,HER_11023.t1:Sp-Rps17
896,HER_11024.t1:Sp-Pdia3
897,HER_11025.t1:Sp-Aqp_3
898,HER_11026.t1:Sp-Ankra2L
899,HER_11027.t1:Sp-Ankra2
900,HER_11028.t1:Sp-Slc10a2_2
901,HER_11029.t1:Sp-Ncbp1
902,HER_11030.t1:none
903,HER_11031.t1:Sp-Clect_108
904,HER_11032.t1:Sp-Hypp_2054
905,HER_11033.t1:Sp-Hypp_2701
906,HER_11034.t1:Sp-Rps17
907,HER_11035.t1:Sp-Hypp_507
908,HER_11036.t1:Sp-Hypp_2544
909,HER_11037.t1:Sp-Pdia3
910,HER_11038.t1:Sp-Aqp3
911,HER_1104.t1:Sp-Arp
912,HER_11040.t1:Sp-Slc10a2_2
913,HER_11041.t1:Sp-Mek
914,HER_11041.t2:Sp-Mek
915,HER_11043.t1.1.5f2c6cf0:Sp-Adipor2
916,HER_11043.t1:Sp-Adipor2
917,HER_11044.t1:Sp-Rasa1
918,HER_11045.t1:Sp-Kctd1_3
919,HER_11046.t1:Sp-Rasa1_2
920,HER_11047.t1:Sp-PolypL_5
921,HER_11049.t1:Sp-Hax1L
922,HER_1105.t1:Sp-Nxn
923,HER_11050.t1_HER_11051.t1:Sp-Hypp_1674
924,HER_11052.t1:Sp-Tmem20_8
925,HER_11053.t1:Sp-Tmem20_8
926,HER_11054.t1:Sp-Tmem20_8
927,HER_11055.t1:Sp-Tmem20_1
928,HER_11057.t1:Sp-PppL_120
929,HER_11058.t1:none
930,HER_11059.t1:Sp-Hypp_583
931,HER_1106.t1:Sp-Vps33A
932,HER_11060.t1:Sp-Dhdh
933,HER_11061.t1:Sp-Hypp_583
934,HER_11062.t1:Sp-Hypp_583
935,HER_11063.t1:Sp-Hypp_583
936,HER_11064.t1:none
937,HER_11066.t1:Sp-FoxB
938,HER_11067.t1:none
939,HER_11068.t1:none
940,HER_11069.t1:Sp-TnfsfL3
941,HER_1107.t1:Sp-Blmh
942,HER_11072.t1:Sp-L3hypdhL1
943,HER_11074.t1:Sp-L3hypdhL1
944,HER_11075.t1:Sp-Tf
945,HER_11076.t1:none
946,HER_11077.t1.1.5f2c6cf0:none
947,HER_11077.t1:none
948,HER_11078.t1:none
949,HER_1108.t1.1.5f2c6d1f:Sp-Plxdc2
950,HER_1108.t1:Sp-Plxdc2
951,HER_11080.t1:Sp-Creb3l3
952,HER_11081.t1:Sp-Hypp_1680
953,HER_11082.t1:Sp-Htr1fL_2
954,HER_11083.t1:Sp-R/Ptp/R_1
955,HER_11084.t1:Sp-C1orf85L
956,HER_11085.t1:Sp-Clect_110
957,HER_11086.t1:Sp-Arrdc2L
958,HER_11089.t1.1.5f2c6cd5:Sp-Arrdc4
959,HER_11089.t1:Sp-Arrdc4
960,HER_1109.t1:none
961,HER_11090.t1:Sp-Unk_58
962,HER_11091.t1:Sp-Adra1aL_4
963,HER_11092.t1:Sp-Sh3gl3
964,HER_11092.t2:Sp-Sh3gl3
965,HER_11094.t1:Sp-Chaf1a
966,HER_11095.t1:Sp-Ris
967,HER_11095.t2:Sp-Ris
968,HER_111.t1:Sp-Unc44_293
969,HER_1110.t1:Sp-Srcr36
970,HER_11102.t1:Sp-Hypp_1716
971,HER_11103.t1:none
972,HER_11104.t1:Sp-Hypp_2973
973,HER_11106.t1:Sp-PppL_113
974,HER_11108.t1:Sp-PppL_113
975,HER_1111.t1:none
976,HER_11110.t1:none
977,HER_11112.t1:none
978,HER_11125.t1:Sp-SfxL
979,HER_11128.t1:none
980,HER_11139.t1:Sp-Hypp_684
981,HER_1114.t1:Sp-PppL_165
982,HER_11140.t1:none
983,HER_11144.t1:none
984,HER_11159.t1:Sp-Zc3p26_2
985,HER_1116.t1:Sp-Srcr35
986,HER_11168.t1:none
987,HER_11169.t1:Sp-Slc27a2
988,HER_1117.t1:Sp-Srcr111
989,HER_11170.t1:none
990,HER_11171.t1:none
991,HER_11172.t1:none
992,HER_11173.t1:Sp-PolppL_54
993,HER_11176.t1:none
994,HER_11177.t1:Sp-Vstcnlr
995,HER_11178.t1:Sp-PppL_156
996,HER_1118.t1:Sp-Hypp_1459
997,HER_11182.t1:Sp-Slc30a5
998,HER_11183.t1:Sp-Zmym1-2
999,HER_11184.t1:Sp-Slc30a5
1000,HER_11185.t1:Sp-Tecp5
1001,HER_11188.t1:none
1002,HER_11189.t1:Sp-Tk3
1003,HER_11190.t1:none
1004,HER_11191.t1:Sp-Hypp_630
1005,HER_11192.t1:Sp-Mamdc2_3
1006,HER_11196.t1:Sp-Mamdc4-15
1007,HER_11197.t1:Sp-Hypp_1216
1008,HER_11198.t1:Sp-C10orf112L_4
1009,HER_11199.t1:Sp-Mamdc2
1010,HER_112.t1:Sp-Mt5/6L1
1011,HER_11203.t1:Sp-Mamdc2
1012,HER_11204.t1:Sp-Camk4
1013,HER_11205.t1:none
1014,HER_11206.t1:Sp-Csk
1015,HER_11207.t1:Sp-Csk
1016,HER_11208.t1:Sp-Nagl
1017,HER_11208.t2:Sp-Nbas
1018,HER_11209.t1:Sp-Slc39a3
1019,HER_1121.t1:Sp-Hypp_2848
1020,HER_11210.t1:Sp-Hcn1
1021,HER_11211.t1:Sp-Hcn1
1022,HER_11212.t1:none
1023,HER_11213.t1_HER_11216.t1:Sp-Lon
1024,HER_11214.t1:Sp-Hypp_749
1025,HER_11215.t1:Sp-Hypp_749
1026,HER_11217.t1.1.5f2c6cf1:Sp-Agsd
1027,HER_11217.t1:Sp-Agsd
1028,HER_11219.t1:Sp-C9orf93L
1029,HER_1122.t1:Sp-Srcr36
1030,HER_11220.t1:none
1031,HER_11221.t1:none
1032,HER_11224.t1:Sp-Myhpp11_smph1
1033,HER_11225.t1:Sp-Hypp_1090
1034,HER_11225.t2:Sp-Hypp_1090
1035,HER_11226.t1:none
1036,HER_11227.t1:Sp-Hypp_1378
1037,HER_11228.t1:Sp-Fn3f_40
1038,HER_11229.t1:Sp-PtprL_1
1039,HER_1123.t1:none
1040,HER_11230.t1:Sp-Smn1
1041,HER_11231.t1:Sp-C3orf38L
1042,HER_11232.t1:Sp-Ubqln1
1043,HER_11233.t1:none
1044,HER_11235.t1:Sp-Hypp_1459
1045,HER_11236.t1:none
1046,HER_11237.t1:none
1047,HER_11238.t1:Sp-Rxfp2L_4
1048,HER_11239.t1:Sp-Rps15
1049,HER_1124.t1:Sp-Kctd1_2
1050,HER_11240.t1:Sp-Ndufs7
1051,HER_11241.t1:Sp-Aldh5a1_1
1052,HER_11243.t1:Sp-Zmym1L_2
1053,HER_11244.t1:Sp-Zmym1L_2
1054,HER_11245.t1:none
1055,HER_11246.t1:Sp-Slc10a2_1
1056,HER_11247.t1:Sp-Mbd2L
1057,HER_11248.t1:Sp-Med2
1058,HER_1125.t1:none
1059,HER_11251.t1:Sp-Rkhd
1060,HER_11252.t1:Sp-Hypp_3045
1061,HER_11253.t1:Sp-Hypp_3045
1062,HER_11255.t1:Sp-Cog1
1063,HER_11256.t1:Sp-Dap3
1064,HER_11257.t1:Sp-Hypp_1440
1065,HER_11259.t1:Sp-Rgs9bp
1066,HER_1126.t1:none
1067,HER_11260.t1.1.5f2c6cd7:Sp-Snupn
1068,HER_11260.t1:Sp-Snupn
1069,HER_11261.t1:Sp-Snupn
1070,HER_11261.t2:Sp-Nkcc1
1071,HER_11261.t3:Sp-Nkcc1
1072,HER_11262.t1:Sp-Lrrc48
1073,HER_11263.t1:Sp-Fn3/Egff_8
1074,HER_11265.t1:Sp-Fn3/Egff_8
1075,HER_11266.t1:Sp-Scnn1L2
1076,HER_11267.t1:Sp-Slc22a3_9
1077,HER_11268.t1:Sp-Snapc3
1078,HER_11269.t1:none
1079,HER_1127.t1:Sp-Tlr113
1080,HER_11270.t1:Sp-Cyp2L30
1081,HER_11272.t1:Sp-Eif2Be
1082,HER_11273.t1:Sp-Hypp_382
1083,HER_11274.t1:Sp-Ugdh
1084,HER_11275.t1:Sp-Otud7b
1085,HER_11276.t1:Sp-Otud7b
1086,HER_11277.t1:Sp-Hypp_2267
1087,HER_11279.t1:Sp-Hrppk
1088,HER_1128.t1:none
1089,HER_11280.t1:Sp-Apla_1
1090,HER_11281.t1:Sp-Apla_1
1091,HER_11282.t1:Sp-Srcr167
1092,HER_11284.t1:none
1093,HER_11285.t1:Sp-Srcr14
1094,HER_11287.t1:Sp-Srcr101
1095,HER_11288.t1.1.5f2c6cd8:Sp-Srcr168
1096,HER_11288.t1:Sp-Srcr168
1097,HER_1129.t1:none
1098,HER_11290.t1:none
1099,HER_11291.t1:Sp-Dennd4a_2
1100,HER_11291.t2:Sp-Dennd4a_2
1101,HER_11291.t3:Sp-Dennd4a_2
1102,HER_11292.t1:Sp-Btub1
1103,HER_11293.t1:Sp-Metaxin1
1104,HER_11294.t1:Sp-Dmxl
1105,HER_11295.t1:Sp-Apc11
1106,HER_11297.t1:Sp-Mcee
1107,HER_113.t1.1.5f2c6d18:Sp-Traf4
1108,HER_113.t1:Sp-Traf4
1109,HER_1130.t1:Sp-Hypp_1533
1110,HER_11300.t1:Sp-Dmxl
1111,HER_11302.t1:Sp-Dmxl
1112,HER_11303.t1:Sp-Hrh2L_9
1113,HER_11309.t1:none
1114,HER_1131.t1:Sp-Hypp_2601
1115,HER_11311.t1:Sp-P16
1116,HER_11313.t1:Sp-Hypp2998_1
1117,HER_11314.t1:Sp-Hypp2386
1118,HER_11315.t1:Sp-Hypp3152
1119,HER_11317.t1:Sp-Hypp2385
1120,HER_11318.t1:Sp-BetaDxlL
1121,HER_11319.t1:Sp-Hypp_2567
1122,HER_1132.t1:Sp-RtL_69
1123,HER_11320.t1:Sp-Aldh7a1
1124,HER_11320.t2:Sp-Aldh7a1
1125,HER_11322.t1.1.5f2c6cf2:Sp-Gtf3c1L
1126,HER_11322.t1.2.5f2c6cf2:Sp-Gtf3c1L
1127,HER_11322.t1:Sp-Gtf3c1L
1128,HER_11323.t1:Sp-Deth1
1129,HER_11324.t1:Sp-Acsbg1
1130,HER_11325.t1:Sp-Herc1-2
1131,HER_11326.t1:Sp-Acsbg1
1132,HER_11327.t1:Sp-Atp8b2
1133,HER_11328.t1:Sp-Ccdc11
1134,HER_11329.t1:Sp-Hypp_2244
1135,HER_1133.t1:none
1136,HER_11330.t1:Sp-Nacha9
1137,HER_11331.t1:Sp-Nacha9
1138,HER_11332.t1:Sp-Nacha6
1139,HER_11333.t1:Sp-Yp303
1140,HER_11334.t1:Sp-YP30/FascL_5
1141,HER_11335.t1:Sp-PppL_113
1142,HER_11337.t1:Sp-PppL_113
1143,HER_11338.t1:Sp-YP30/FascL_5
1144,HER_11339.t1:Sp-Yp303
1145,HER_11339.t2:Sp-Yp303
1146,HER_1134.t1:none
1147,HER_11340.t1:Sp-YP30/FascL_5
1148,HER_11341.t1:Sp-YP30/FascL_5
1149,HER_11342.t1:Sp-YP30/FascL_5
1150,HER_11343.t1:Sp-YP30/FascL_5
1151,HER_11344.t1:Sp-Arrdc3_5
1152,HER_11345.t1:Sp-PolppL_85
1153,HER_11347.t1.1.5f2c6cd9:Sp-Ncapg
1154,HER_11347.t1:Sp-Ncapg
1155,HER_11348.t1:Sp-NeurmdnBr_3
1156,HER_11349.t1:Sp-Srcr16
1157,HER_1135.t1:none
1158,HER_11350.t1:Sp-Hypp_779
1159,HER_11351.t1:Sp-Endrvt39
1160,HER_11353.t1:Sp-Mrps30
1161,HER_11354.t1:Sp-Galk2
1162,HER_11355.t1:Sp-Galk2_1
1163,HER_11356.t1:Sp-C15orf33
1164,HER_11357.t1:none
1165,HER_11358.t1:none
1166,HER_11359.t1:Sp-Sema6d
1167,HER_1136.t1:none
1168,HER_11360.t1:Sp-Sema6d
1169,HER_11363.t1:Sp-PolypL_84
1170,HER_1137.t1:none
1171,HER_11370.t1:Sp-Sema6d
1172,HER_11371.t1:Sp-GagpolL_7
1173,HER_11372.t1:Sp-Sema6d
1174,HER_11374.t1:zinc
1175,HER_11376.t1:none
1176,HER_11377.t1:zinc
1177,HER_11378.t1:Sp-Mchr1L
1178,HER_11379.t1:Sp-Slc10a2_10
1179,HER_1138.t1:none
1180,HER_11380.t1.1.5f2c6cf7:Sp-Scnn1gL
1181,HER_11380.t1:Sp-Scnn1gL
1182,HER_11381.t1:Sp-
1183,HER_11382.t1:Sp-Scnn1g
1184,HER_11383.t1:Sp-Dapk1_1
1185,HER_11384.t1:Sp-Dapk1
1186,HER_11385.t1_HER_11387.t1:Sp-Pnr
1187,HER_11388.t1:Sp-Kcnn1
1188,HER_11389.t1:none
1189,HER_1139.t1:Sp-Hypp_1982
1190,HER_11391.t1:Sp-Hypp_846
1191,HER_11393.t1:Sp-Rpl17
1192,HER_11394.t1.1.5f2c6cf3:Sp-Homer2
1193,HER_11394.t1.2.5f2c6cf3:Sp-Homer2
1194,HER_11394.t1.3.5f2c6cf3:Sp-Homer2
1195,HER_11394.t1:Sp-Homer2
1196,HER_11396.t1:Sp-Hypp_212
1197,HER_11397.t1:Sp-Snx2
1198,HER_11398.t1:Sp-XerdL
1199,HER_11399.t1:Sp-XerdL
1200,HER_114.t1:Sp-Paxillin
1201,HER_1140.t1:none
1202,HER_11400.t1:Sp-XerdL
1203,HER_11401.t1:Sp-Hypp_1210
1204,HER_11403.t1:Sp-PolypL_92
1205,HER_11404.t1:Sp-Rt17
1206,HER_11405.t1:none
1207,HER_11406.t1:Sp-Hypp_1210
1208,HER_11407.t1:Sp-GhdcL_2
1209,HER_11408.t1:Sp-GhdcL_2
1210,HER_1141.t1:Sp-Swap70
1211,HER_11410.t1:Sp-Hypp_2701
1212,HER_11411.t1:Sp-B3galt1_2
1213,HER_11412.t1:Sp-Unc44_126
1214,HER_11413.t1:none
1215,HER_11419.t1:Sp-Slco4a
1216,HER_1142.t1:none
1217,HER_11420.t1:Sp-GhdcL_2
1218,HER_11421.t1:Sp-Hypp_2701
1219,HER_11423.t1:Sp-B3galt1_2
1220,HER_11425.t1:Sp-Zmym1-2
1221,HER_1143.t1:none
1222,HER_11430.t1:Sp-Clect_92
1223,HER_11431.t1:Sp-Ccp/Clect/Zp
1224,HER_11432.t1:Sp-Clect_92
1225,HER_11433.t1:Sp-Lct_3
1226,HER_11435.t1:Sp-Cuzd1L_1
1227,HER_11436.t1:Sp-Lct_3
1228,HER_1144.t1:Sp-Hypp_1668
1229,HER_11442.t1:Sp-Cuzd1L_1
1230,HER_11444.t1:Sp-Slco4a
1231,HER_11445.t1:Sp-Hypp_2717
1232,HER_11446.t1:Sp-Clect_92
1233,HER_11447.t1:Sp-Ccp/Clect/Zp
1234,HER_11448.t1:Sp-Ccp/Clect/Zp
1235,HER_11449.t1:Sp-Cuzd1L_1
1236,HER_11450.t1:Sp-Ccp/Zp_1
1237,HER_11451.t1:Sp-C4bpaL_1
1238,HER_11452.t1:Sp-Ccp/Zp_1
1239,HER_11453.t1:Sp-Ccp/Zp_3
1240,HER_11454.t1:Sp-Ccp/Zp_2
1241,HER_11455.t1:Sp-Hypp_1169
1242,HER_11456.t1:Sp-Hypp_1169
1243,HER_11457.t1:Sp-PolppL_67
1244,HER_11458.t1:Sp-Ugt1L
1245,HER_11459.t1:Sp-Mgam
1246,HER_11460.t1:Sp-Hypp_2973
1247,HER_11461.t1:Sp-Mgam_2
1248,HER_11462.t1:Sp-Mgam_2
1249,HER_11463.t1:Sp-Mgam
1250,HER_11464.t1:none
1251,HER_11465.t1:Sp-Clect/Egf_7
1252,HER_11466.t1:Sp-Stk2m829
1253,HER_11467.t1:Sp-Hypp_2411
1254,HER_11468.t1:none
1255,HER_1147.t1:none
1256,HER_11470.t1:Sp-NotchL_1
1257,HER_11471.t1:none
1258,HER_11473.t1:Sp-Spg21
1259,HER_11475.t1:Sp-Dda1
1260,HER_11475.t2:Sp-Dda1
1261,HER_11477.t1:Sp-NotchL_1
1262,HER_11478.t1:none
1263,HER_11479.t1:none
1264,HER_1148.t1:Sp-Hypp_1668
1265,HER_11480.t1:Sp-Spg21
1266,HER_11481.t1:Sp-Dda1
1267,HER_11481.t2:Sp-Dda1
1268,HER_11482.t1:none
1269,HER_11483.t1:Sp-Ndufs4
1270,HER_11484.t1:Sp-Ndufs4
1271,HER_11485.t1_HER_11488.t1.1.5f2d75c3:Sp-Sf4
1272,HER_11485.t1_HER_11488.t1:Sp-Sf4
1273,HER_11486.t1:Sp-Kctd1
1274,HER_11487.t1:Sp-Kctd1_1
1275,HER_11489.t1:Sp-PolppL_39
1276,HER_1149.t1:none
1277,HER_11493.t1:Sp-Hypp_558
1278,HER_11494.t1:Sp-Glur3
1279,HER_11495.t1:Sp-Glur3_1
1280,HER_11496.t1:Sp-Glur2_2
1281,HER_11497.t1:Sp-Gria1
1282,HER_11498.t1:Sp-Glur1
1283,HER_11499.t1:Sp-Hypp_277
1284,HER_1150.t1:Sp-Htr4L_1
1285,HER_11501.t1:Sp-Hypp_749
1286,HER_11502.t1:Sp-Hypp_749
1287,HER_11503.t1:Sp-Hypp_277
1288,HER_11506.t1:Sp-Hypp_1680
1289,HER_11510.t1:Sp-Kiaa1529L_1
1290,HER_11514.t1:Sp-KpLr3
1291,HER_11514.t2:Sp-KpLr3
1292,HER_11515.t1:Sp-KpLr3
1293,HER_11516.t1:none
1294,HER_11517.t1:Sp-Ulk3
1295,HER_1152.t1:Sp-Z313_1
1296,HER_11520.t1:Sp-Trpc4L
1297,HER_11521.t1:Sp-Map2k5_1
1298,HER_11525.t1:Sp-Map2k5_1
1299,HER_11526.t1:Sp-C1qc
1300,HER_11527.t1:Sp-Map2k5
1301,HER_11529.t1:none
1302,HER_11530.t1:Sp-KinsC
1303,HER_11531.t1:Sp-Kif3AL
1304,HER_11533.t1:none
1305,HER_11534.t1:none
1306,HER_11537.t1.1.5f2c6cf4:Sp-Aqp3
